"","_id","SectionId","SectionName","AvgSpd","AvgOcc","TotalVol","MOELevel","StartWgsX","StartWgsY","EndWgsX","EndWgsY","date","time"
"1",1,"Z0111C0","市高往東  環河中華",45.71613,17.8,156.5,0,121.506955002167,25.0499479957493,121.507057986923,25.0504089798186,2016-05-28,"12_40"
"2",2,"Z0120C0","市高往東  中華承德",72.74477,11.2,240,1,121.507057986923,25.0504089798186,121.514669994797,25.0488470329132,2016-05-28,"12_40"
"3",3,"Z0130A0","市高往東  承德中山",70.67987,9.333334,304,0,121.514669994797,25.0488470329132,121.530466977389,25.0458740396192,2016-05-28,"12_40"
"4",4,"Z0130A1","市高往東  中山林森",73.95189,8.066668,291,0,121.514669994797,25.0488470329132,121.530466977389,25.0458740396192,2016-05-28,"12_40"
"5",5,"Z0140C0","市高往東  新生建國",75.04348,10.2,253,0,121.530466977389,25.0458740396192,121.536157036992,25.0443180284222,2016-05-28,"12_40"
"6",6,"Z0140C1","市高往東  建國復興",68.33735,10.7,256.5,1,121.530466977389,25.0458740396192,121.536157036992,25.0443180284222,2016-05-28,"12_40"
"7",7,"Z0150C0","市高往東  復興敦化",67.77871,12.266666,358.5,0,121.536157036992,25.0443180284222,121.557631047561,25.0447609827095,2016-05-28,"12_40"
"8",8,"Z0150C1","市高往東  敦化上方",71.78333,0.6666666,60,0,121.536157036992,25.0443180284222,121.557631047561,25.0447609827095,2016-05-28,"12_40"
"9",9,"Z0150C2","市高往東  敦化延吉",71.07336,6.8666663,259,1,121.536157036992,25.0443180284222,121.557631047561,25.0447609827095,2016-05-28,"12_40"
"10",10,"Z0160C0","市高往東  延吉永吉",74.08649,6.7,185,0,121.557631047561,25.0447609827095,121.569229955283,25.0455460393449,2016-05-28,"12_40"
"11",11,"Z0380F0","正氣橋  麥一市民",70.76363,2,55,0,121.569772042499,25.0461890146634,121.569771009262,25.0459439976653,2016-05-28,"12_40"
"12",12,"Z0390G0","市高往西  永吉光復",67.48605,10.4,251,0,121.569771009262,25.0459439976653,121.567512021271,25.0458909827904,2016-05-28,"12_40"
"13",13,"Z03A0G1","市高往西  光復延吉",65.93624,14.4,298,0,121.567512021271,25.0458909827904,121.557667048171,25.0454680148637,2016-05-28,"12_40"
"14",14,"Z03B0G0","市高往西  延吉復興",81.88979,4.9333334,249,0,121.557667048171,25.0454680148637,121.536126020332,25.0450250384754,2016-05-28,"12_40"
"15",15,"Z03C0G0","市高往西  復興建國",61.333332,5.7,167,1,121.536126020332,25.0450250384754,121.530571036066,25.0465189949323,2016-05-28,"12_40"
"16",16,"Z03C0G1","市高往西  建國新生",74.09852,8.2,203.5,0,121.536126020332,25.0450250384754,121.530571036066,25.0465189949323,2016-05-28,"12_40"
"17",17,"Z03D0G0","市高往西  新生林森",69.83158,3.0666668,191.5,1,121.530571036066,25.0465189949323,121.515177951736,25.0495210244858,2016-05-28,"12_40"
