"","_id","SectionId","SectionName","AvgSpd","AvgOcc","TotalVol","MOELevel","StartWgsX","StartWgsY","EndWgsX","EndWgsY","date","time"
"1",1,"Z0111C0","市高往東  環河中華",55.970875,9.8,103,0,121.506955002167,25.0499479957493,121.507057986923,25.0504089798186,2016-05-21,"20_25"
"2",2,"Z0120C0","市高往東  中華承德",66.22388,10.3,138,1,121.507057986923,25.0504089798186,121.514669994797,25.0488470329132,2016-05-21,"20_25"
"3",3,"Z0130A0","市高往東  承德中山",74.72477,6,218.5,0,121.514669994797,25.0488470329132,121.530466977389,25.0458740396192,2016-05-21,"20_25"
"4",4,"Z0130A1","市高往東  中山林森",77.234146,4.9333334,205,0,121.514669994797,25.0488470329132,121.530466977389,25.0458740396192,2016-05-21,"20_25"
"5",5,"Z0140C0","市高往東  新生建國",75.54802,7.6,177,0,121.530466977389,25.0458740396192,121.536157036992,25.0443180284222,2016-05-21,"20_25"
"6",6,"Z0140C1","市高往東  建國復興",67.35555,7.3,183,1,121.530466977389,25.0458740396192,121.536157036992,25.0443180284222,2016-05-21,"20_25"
"7",7,"Z0150C0","市高往東  復興敦化",68.36178,10,293,0,121.536157036992,25.0443180284222,121.557631047561,25.0447609827095,2016-05-21,"20_25"
"8",8,"Z0150C1","市高往東  敦化上方",64.72851,7.0666666,253.5,0,121.536157036992,25.0443180284222,121.557631047561,25.0447609827095,2016-05-21,"20_25"
"9",9,"Z0150C2","市高往東  敦化延吉",71.03278,6.7333326,244.5,1,121.536157036992,25.0443180284222,121.557631047561,25.0447609827095,2016-05-21,"20_25"
"10",10,"Z0160C0","市高往東  延吉永吉",72.36598,7.8,194,1,121.557631047561,25.0447609827095,121.569229955283,25.0455460393449,2016-05-21,"20_25"
"11",11,"Z0380F0","正氣橋  麥一市民",72.666664,1.6,39,0,121.569772042499,25.0461890146634,121.569771009262,25.0459439976653,2016-05-21,"20_25"
"12",12,"Z0390G0","市高往西  永吉光復",69.48351,7.6,182,0,121.569771009262,25.0459439976653,121.567512021271,25.0458909827904,2016-05-21,"20_25"
"13",13,"Z03A0G1","市高往西  光復延吉",64.55556,13.3,243,0,121.567512021271,25.0458909827904,121.557667048171,25.0454680148637,2016-05-21,"20_25"
"14",14,"Z03B0G0","市高往西  延吉復興",79.4383,4.8666663,237,0,121.557667048171,25.0454680148637,121.536126020332,25.0450250384754,2016-05-21,"20_25"
"15",15,"Z03C0G0","市高往西  復興建國",57.60504,9.4,255.5,1,121.536126020332,25.0450250384754,121.530571036066,25.0465189949323,2016-05-21,"20_25"
"16",16,"Z03C0G1","市高往西  建國新生",73.5098,8.4,204,0,121.536126020332,25.0450250384754,121.530571036066,25.0465189949323,2016-05-21,"20_25"
"17",17,"Z03D0G0","市高往西  新生林森",62.02381,2.7333333,127.5,1,121.530571036066,25.0465189949323,121.515177951736,25.0495210244858,2016-05-21,"20_25"
"18",18,"Z03D0G1","市高往西  林森中山",66.81633,9.066667,294.5,1,121.530571036066,25.0465189949323,121.515177951736,25.0495210244858,2016-05-21,"20_25"
"19",19,"Z03E0G0","市高往西  承德重慶",48.41772,17.6,240.5,2,121.515177951736,25.0495210244858,121.507228991091,25.0510220354424,2016-05-21,"20_25"
"20",20,"Z03E0G1","市高往西  重慶中華",39.170124,11.1,244,1,121.515177951736,25.0495210244858,121.507228991091,25.0510220354424,2016-05-21,"20_25"
"21",21,"Z5062G0","市高往西  中華環河",47,15,121,1,121.507228991091,25.0510220354424,121.497868957546,25.0400649616175,2016-05-21,"20_25"
"22",22,"Z1001B0","建國快往北 辛亥高架接建高",95.089745,2.7,84,0,121.536995038696,25.0228289705983,121.53770600753,25.0229289599307,2016-05-21,"20_25"
"23",23,"Z1010A0","建國快往北 辛亥信義",77.43871,5.5333333,166.5,0,121.53770600753,25.0229289599307,121.53806600958,25.0355689692847,2016-05-21,"20_25"
"24",24,"Z1010A1","建國快往北 和平信義",79.3125,5.3333335,165,0,121.53770600753,25.0229289599307,121.53806600958,25.0355689692847,2016-05-21,"20_25"
"25",25,"Z1011A0","建國快往北 信義路上匝道",45.583332,4.8,36.5,0,121.537818032218,25.0344000079271,121.53806600958,25.0355689692847,2016-05-21,"20_25"
"26",26,"Z1020A0","建國快往北 信義仁愛",66.96154,5.0666666,156,0,121.53806600958,25.0355689692847,121.537962958846,25.0357070206232,2016-05-21,"20_25"
"27",27,"Z1030A0","建國快往北 仁愛忠孝",54.184616,6,131.5,1,121.537962958846,25.0357070206232,121.53712002298,25.0420240374186,2016-05-21,"20_25"
"28",28,"Z1040A0","建國快往北 忠孝長安",65.45091,12.133333,306.5,0,121.53712002298,25.0420240374186,121.536836031321,25.0460820090283,2016-05-21,"20_25"
"29",29,"Z1050A0","建國快往北 南京東路",67.886795,4.866667,159,0,121.537031988413,25.0497290015224,121.536885031022,25.0495280262993,2016-05-21,"20_25"
"30",30,"Z1060A0","建國快往北 南京民權",62.10204,12.2,298.5,0,121.536885031022,25.0495280262993,121.537105027258,25.061757993861,2016-05-21,"20_25"
"31",31,"Z1070A0","建國快往北 民權民族",66.35179,20.7,352.5,0,121.537105027258,25.061757993861,121.534361045097,25.0672949565866,2016-05-21,"20_25"
"32",32,"Z1080A0","建國快往北 民族濱江",81.216866,3.9,83,0,121.534361045097,25.0672949565866,121.533422973875,25.0689429692608,2016-05-21,"20_25"
"33",33,"Z10D2A0","建國快往北 民權東路下匝道",57.642857,5.4,56,0,121.537105027258,25.061757993861,121.537488045992,25.06147096043,2016-05-21,"20_25"
"34",34,"Z10E2A0","建國快往北 南京東路下匝道",54.5,3.8,38,0,121.537031988413,25.0497290015224,121.537171960091,25.050782973455,2016-05-21,"20_25"
"35",35,"Z1210E0","建國快往南 濱江民權",57.76744,12.4,174.5,0,121.533418991878,25.0689390112276,121.53435399476,25.0672920027059,2016-05-21,"20_25"
"36",36,"Z1220E0","建國快往南 民權東路",69.39535,9.3,175.5,0,121.53435399476,25.0672920027059,121.536693985588,25.0612780140168,2016-05-21,"20_25"
"37",37,"Z1221E0","建國快往南 民權上匝道",38.93182,5.4,44,0,121.536437036293,25.0617689851535,121.536693985588,25.0612780140168,2016-05-21,"20_25"
"38",38,"Z1230E0","建國快往南 民權長春",75.25214,8.133333,242.5,0,121.536693985588,25.0612780140168,121.536592989789,25.0533579739567,2016-05-21,"20_25"
"39",39,"Z1231E0","建國快往南 長春路上匝道",53.75,5,44,0,121.536882030345,25.0561880388567,121.536592989789,25.0533579739567,2016-05-21,"20_25"
"40",40,"Z1240E0","建國快往南 長春長安",54.733067,9.066668,251,1,121.536592989789,25.0533579739567,121.536352037032,25.0461559817578,2016-05-21,"20_25"
"41",41,"Z1241E0","建國快往南 長安東路上匝道",35.574074,4.5,55,0,121.53670903176,25.0483700001353,121.536352037032,25.0461559817578,2016-05-21,"20_25"
"42",42,"Z1250E0","建國快往南 長安忠孝",67.51316,9,233,0,121.536352037032,25.0461559817578,121.536372990119,25.0430219911443,2016-05-21,"20_25"
"43",43,"Z1260E0","建國快往南 忠孝仁愛",68.97541,9,246,1,121.536372990119,25.0430219911443,121.537569973104,25.0395320152659,2016-05-21,"20_25"
"44",44,"Z1270E0","建國快往南 仁愛信義",66.79646,8.533333,228.5,0,121.537569973104,25.0395320152659,121.537580011017,25.034604994102,2016-05-21,"20_25"
"45",45,"Z1280E0","建國快往南 信義和平",40.515358,32.7,324.5,1,121.537580011017,25.034604994102,121.537365024448,25.0277679879518,2016-05-21,"20_25"
"46",46,"Z1290E0","建國快往南 和平辛亥",38.807228,29.6,281.5,1,121.537365024448,25.0277679879518,121.53728803944,25.0240599764049,2016-05-21,"20_25"
"47",47,"Z12B2E0","建國快往南 民權下匝道",50.51852,6.4,55.5,0,121.53435399476,25.0672920027059,121.535397954012,25.0655879895417,2016-05-21,"20_25"
"48",48,"Z12C2E0","建國快往南 忠孝東路下匝道",34.408268,23,412.5,0,121.536372990119,25.0430219911443,121.536485987571,25.0418200366026,2016-05-21,"20_25"
"49",49,"Z12D2E0","建國快往南 仁愛路下匝道",57.333332,4.6,48.5,0,121.537569973104,25.0395320152659,121.537391996702,25.0387139928824,2016-05-21,"20_25"
"50",50,"Z12F2E0","建國快往南 和平東路下匝道",47.36111,4.2,36,0,121.537365024448,25.0277679879518,121.536989035092,25.026846043666,2016-05-21,"20_25"
"51",51,"Z12G2E0","建國快往南 辛亥路下匝道",27.411764,19.3,52.5,1,121.53728803944,25.0240599764049,121.53759697438,25.0222600110569,2016-05-21,"20_25"
"52",52,"Z2101B0","基隆快往東 水快上匝道",53.25926,8.8,81.5,0,121.534551026926,25.0064900369957,121.530827029155,25.0209600054365,2016-05-21,"20_25"
"53",53,"Z2110C0","基隆快往東 水源辛亥",71.25301,3.4,84,0,121.530827029155,25.0209600054365,121.544666015207,25.0173669632625,2016-05-21,"20_25"
"54",54,"Z2120C0","基隆快往東 辛亥敦化",69.617645,2.8,68,0,121.544666015207,25.0173669632625,121.547078966678,25.0194600254024,2016-05-21,"20_25"
"55",55,"Z2130C0","基隆快往東 敦化樂業",60.9375,5.2,64,0,121.547078966678,25.0194600254024,121.550236016768,25.0223980319086,2016-05-21,"20_25"
"56",56,"ZEFM0C0","基隆快往東 辛亥下匝道",54.75,1.2,24.5,0,121.544666015207,25.0173669632625,121.546649048669,25.0191459845886,2016-05-21,"20_25"
"57",57,"ZEWN0C0","基隆快往東 敦化下匝道",32,19.5,27.5,0,121.547078966678,25.0194600254024,121.548697955585,25.0209529930949,2016-05-21,"20_25"
"58",58,"Z2310G0","基隆快往西 樂業敦化",62.61017,5.2,59.5,0,121.550230044874,25.022392005194,121.547075954271,25.0194510083942,2016-05-21,"20_25"
"59",59,"Z2311G0","基隆快往西 敦化上匝道",33,5,7,0,121.548697955585,25.0209529930949,121.547075954271,25.0194510083942,2016-05-21,"20_25"
"60",60,"Z2320G0","基隆快往西 敦化羅斯福",59.285713,0.5,7,0,121.547075954271,25.0194510083942,121.544658976273,25.0173659959567,2016-05-21,"20_25"
"61",61,"Z2321G0","基隆快往西 羅斯福路上匝道",108.26087,7.6,60.5,0,121.540373965139,25.013833044365,121.544658976273,25.0173659959567,2016-05-21,"20_25"
"62",62,"Z2330G0","基隆快往西 羅斯福水源",63.015152,2.5,66,0,121.544658976273,25.0173659959567,121.530824034973,25.0209549603874,2016-05-21,"20_25"
