"","_id","SectionId","SectionName","AvgSpd","AvgOcc","TotalVol","MOELevel","StartWgsX","StartWgsY","EndWgsX","EndWgsY","date","time"
"1",1,"Z0120C0","市高往東  中華承德",54.871952,10.9,336,2,121.507057986923,25.0504089798186,121.514669994797,25.0488470329132,2016-05-03,"09_30"
"2",2,"Z0130A0","市高往東  承德中山",37.090908,14.8,335.5,2,121.514669994797,25.0488470329132,121.530466977389,25.0458740396192,2016-05-03,"09_30"
"3",3,"Z0130A1","市高往東  中山林森",39.90782,8.266666,361.5,2,121.514669994797,25.0488470329132,121.530466977389,25.0458740396192,2016-05-03,"09_30"
"4",4,"Z0140C0","市高往東  新生建國",63.00338,15,296,0,121.530466977389,25.0458740396192,121.536157036992,25.0443180284222,2016-05-03,"09_30"
"5",5,"Z0140C1","市高往東  建國復興",54.49671,16.1,310,1,121.530466977389,25.0458740396192,121.536157036992,25.0443180284222,2016-05-03,"09_30"
"6",6,"Z0150C0","市高往東  復興敦化",57.712982,15.533333,439,1,121.536157036992,25.0443180284222,121.557631047561,25.0447609827095,2016-05-03,"09_30"
"7",7,"Z0150C1","市高往東  敦化上方",37.361446,6.933333,255,1,121.536157036992,25.0443180284222,121.557631047561,25.0447609827095,2016-05-03,"09_30"
"8",8,"Z0150C2","市高往東  敦化延吉",51.012787,12.333333,394,2,121.536157036992,25.0443180284222,121.557631047561,25.0447609827095,2016-05-03,"09_30"
"9",9,"Z0160C0","市高往東  延吉永吉",46.608997,16.5,291,2,121.557631047561,25.0447609827095,121.569229955283,25.0455460393449,2016-05-03,"09_30"
"10",10,"Z0380F0","正氣橋  麥一市民",35.506023,7.8,87.5,1,121.569772042499,25.0461890146634,121.569771009262,25.0459439976653,2016-05-03,"09_30"
"11",11,"Z0390G0","市高往西  永吉光復",33.067924,11.1,268,2,121.569771009262,25.0459439976653,121.567512021271,25.0458909827904,2016-05-03,"09_30"
"12",12,"Z03A0G1","市高往西  光復延吉",46.286118,18.3,353,1,121.567512021271,25.0458909827904,121.557667048171,25.0454680148637,2016-05-03,"09_30"
"13",13,"Z03B0G0","市高往西  延吉復興",79.217125,6.8666673,331.5,0,121.557667048171,25.0454680148637,121.536126020332,25.0450250384754,2016-05-03,"09_30"
"14",14,"Z03C0G0","市高往西  復興建國",62.377594,7.9,243.5,1,121.536126020332,25.0450250384754,121.530571036066,25.0465189949323,2016-05-03,"09_30"
"15",15,"Z03C0G1","市高往西  建國新生",51.090565,15.5,267,2,121.536126020332,25.0450250384754,121.530571036066,25.0465189949323,2016-05-03,"09_30"
"16",16,"Z03D0G0","市高往西  新生林森",60.158653,5.8,209,1,121.530571036066,25.0465189949323,121.515177951736,25.0495210244858,2016-05-03,"09_30"
"17",17,"Z03D0G1","市高往西  林森中山",50.093266,14.599998,390,2,121.530571036066,25.0465189949323,121.515177951736,25.0495210244858,2016-05-03,"09_30"
"18",18,"Z03E0G0","市高往西  承德重慶",43.683273,19.9,283.5,2,121.515177951736,25.0495210244858,121.507228991091,25.0510220354424,2016-05-03,"09_30"
"19",19,"Z03E0G1","市高往西  重慶中華",36.40636,13.3,285.5,1,121.515177951736,25.0495210244858,121.507228991091,25.0510220354424,2016-05-03,"09_30"
"20",20,"Z5062G0","市高往西  中華環河",46,17,127,1,121.507228991091,25.0510220354424,121.497868957546,25.0400649616175,2016-05-03,"09_30"
"21",21,"Z1001B0","建國快往北 辛亥高架接建高",41.517242,4.5,58,1,121.536995038696,25.0228289705983,121.53770600753,25.0229289599307,2016-05-03,"09_30"
"22",22,"Z1010A0","建國快往北 辛亥信義",67.2381,10.4,269,0,121.53770600753,25.0229289599307,121.53806600958,25.0355689692847,2016-05-03,"09_30"
