"","_id","SectionId","SectionName","AvgSpd","AvgOcc","TotalVol","MOELevel","StartWgsX","StartWgsY","EndWgsX","EndWgsY","date","time"
"1",1,"Z0111C0","市高往東  環河中華",43.677216,20.6,159.5,0,121.506955002167,25.0499479957493,121.507057986923,25.0504089798186,2016-04-30,"15_10"
"2",2,"Z0120C0","市高往東  中華承德",71.678215,11.1,203.5,1,121.507057986923,25.0504089798186,121.514669994797,25.0488470329132,2016-04-30,"15_10"
"3",3,"Z0130A0","市高往東  承德中山",70.90909,8.666666,287,0,121.514669994797,25.0488470329132,121.530466977389,25.0458740396192,2016-04-30,"15_10"
"4",4,"Z0130A1","市高往東  中山林森",74.10526,7.7333326,285,0,121.514669994797,25.0488470329132,121.530466977389,25.0458740396192,2016-04-30,"15_10"
"5",5,"Z0140C0","市高往東  新生建國",70.8365,11.9,263,0,121.530466977389,25.0458740396192,121.536157036992,25.0443180284222,2016-04-30,"15_10"
"6",6,"Z0140C1","市高往東  建國復興",66.199234,11.9,270.5,1,121.530466977389,25.0458740396192,121.536157036992,25.0443180284222,2016-04-30,"15_10"
"7",7,"Z0150C0","市高往東  復興敦化",64.37831,14.933332,415.5,0,121.536157036992,25.0443180284222,121.557631047561,25.0447609827095,2016-04-30,"15_10"
"8",8,"Z0150C1","市高往東  敦化上方",71.38461,1.1333333,78,0,121.536157036992,25.0443180284222,121.557631047561,25.0447609827095,2016-04-30,"15_10"
"9",9,"Z0150C2","市高往東  敦化延吉",69.90301,8.6,299,1,121.536157036992,25.0443180284222,121.557631047561,25.0447609827095,2016-04-30,"15_10"
"10",10,"Z0160C0","市高往東  延吉永吉",71.9738,9,229,1,121.557631047561,25.0447609827095,121.569229955283,25.0455460393449,2016-04-30,"15_10"
"11",11,"Z0380F0","正氣橋  麥一市民",69.953125,2.7,64,0,121.569772042499,25.0461890146634,121.569771009262,25.0459439976653,2016-04-30,"15_10"
"12",12,"Z0390G0","市高往西  永吉光復",67.535866,10.4,237,0,121.569771009262,25.0459439976653,121.567512021271,25.0458909827904,2016-04-30,"15_10"
"13",13,"Z03A0G1","市高往西  光復延吉",53.06984,19.7,315,1,121.567512021271,25.0458909827904,121.557667048171,25.0454680148637,2016-04-30,"15_10"
"14",14,"Z03B0G0","市高往西  延吉復興",79.324326,6.1333337,299.5,0,121.557667048171,25.0454680148637,121.536126020332,25.0450250384754,2016-04-30,"15_10"
"15",15,"Z03C0G0","市高往西  復興建國",58.056076,8.1,216,1,121.536126020332,25.0450250384754,121.530571036066,25.0465189949323,2016-04-30,"15_10"
"16",16,"Z03C0G1","市高往西  建國新生",75.08772,8.8,228,0,121.536126020332,25.0450250384754,121.530571036066,25.0465189949323,2016-04-30,"15_10"
"17",17,"Z03D0G0","市高往西  新生林森",66.534485,3.6,175,0,121.530571036066,25.0465189949323,121.515177951736,25.0495210244858,2016-04-30,"15_10"
"18",18,"Z03D0G1","市高往西  林森中山",43.84345,12.8,318.5,2,121.530571036066,25.0465189949323,121.515177951736,25.0495210244858,2016-04-30,"15_10"
