"","_id","SectionId","SectionName","AvgSpd","AvgOcc","TotalVol","MOELevel","StartWgsX","StartWgsY","EndWgsX","EndWgsY","date","time"
"1",1,"Z0111C0","市高往東  環河中華",43.23611,20,145.5,0,121.506955002167,25.0499479957493,121.507057986923,25.0504089798186,2016-05-05,"17_35"
"2",2,"Z0120C0","市高往東  中華承德",59.72947,13.7,215,2,121.507057986923,25.0504089798186,121.514669994797,25.0488470329132,2016-05-05,"17_35"
"3",3,"Z0130A0","市高往東  承德中山",69.95046,9.733334,323,0,121.514669994797,25.0488470329132,121.530466977389,25.0458740396192,2016-05-05,"17_35"
"4",4,"Z0130A1","市高往東  中山林森",71.51899,9.4,316,1,121.514669994797,25.0488470329132,121.530466977389,25.0458740396192,2016-05-05,"17_35"
"5",5,"Z0140C0","市高往東  新生建國",67.813866,13.9,274.5,0,121.530466977389,25.0458740396192,121.536157036992,25.0443180284222,2016-05-05,"17_35"
"6",6,"Z0140C1","市高往東  建國復興",62.928032,12.2,271.5,1,121.530466977389,25.0458740396192,121.536157036992,25.0443180284222,2016-05-05,"17_35"
"7",7,"Z0150C0","市高往東  復興敦化",62.34254,13.866666,363.5,0,121.536157036992,25.0443180284222,121.557631047561,25.0447609827095,2016-05-05,"17_35"
"8",8,"Z0150C1","市高往東  敦化上方",52.620853,4.266667,214,0,121.536157036992,25.0443180284222,121.557631047561,25.0447609827095,2016-05-05,"17_35"
"9",9,"Z0150C2","市高往東  敦化延吉",54.70055,13.8,368,2,121.536157036992,25.0443180284222,121.557631047561,25.0447609827095,2016-05-05,"17_35"
"10",10,"Z0160C0","市高往東  延吉永吉",50.942028,17,276,2,121.557631047561,25.0447609827095,121.569229955283,25.0455460393449,2016-05-05,"17_35"
"11",11,"Z0380F0","正氣橋  麥一市民",46.29091,4.5,65,0,121.569772042499,25.0461890146634,121.569771009262,25.0459439976653,2016-05-05,"17_35"
"12",12,"Z0390G0","市高往西  永吉光復",19.258503,10.9,153.5,2,121.569771009262,25.0459439976653,121.567512021271,25.0458909827904,2016-05-05,"17_35"
"13",13,"Z03A0G1","市高往西  光復延吉",28.92166,9.9,222,2,121.567512021271,25.0458909827904,121.557667048171,25.0454680148637,2016-05-05,"17_35"
"14",14,"Z03B0G0","市高往西  延吉復興",38.153572,10.533334,281.5,2,121.557667048171,25.0454680148637,121.536126020332,25.0450250384754,2016-05-05,"17_35"
"15",15,"Z03C0G0","市高往西  復興建國",23.481632,100,263,2,121.536126020332,25.0450250384754,121.530571036066,25.0465189949323,2016-05-05,"17_35"
"16",16,"Z03C0G1","市高往西  建國新生",43.527428,16,238.5,2,121.536126020332,25.0450250384754,121.530571036066,25.0465189949323,2016-05-05,"17_35"
"17",17,"Z03D0G0","市高往西  新生林森",45.18868,10.533334,218,1,121.530571036066,25.0465189949323,121.515177951736,25.0495210244858,2016-05-05,"17_35"
"18",18,"Z03D0G1","市高往西  林森中山",40.06553,10.866667,354,2,121.530571036066,25.0465189949323,121.515177951736,25.0495210244858,2016-05-05,"17_35"
"19",19,"Z03E0G0","市高往西  承德重慶",41.218624,16.5,250.5,2,121.515177951736,25.0495210244858,121.507228991091,25.0510220354424,2016-05-05,"17_35"
"20",20,"Z03E0G1","市高往西  重慶中華",37.412453,16.8,259,1,121.515177951736,25.0495210244858,121.507228991091,25.0510220354424,2016-05-05,"17_35"
"21",21,"Z5062G0","市高往西  中華環河",38,22,125,1,121.507228991091,25.0510220354424,121.497868957546,25.0400649616175,2016-05-05,"17_35"
"22",22,"Z1001B0","建國快往北 辛亥高架接建高",38.831932,12.3,120,1,121.536995038696,25.0228289705983,121.53770600753,25.0229289599307,2016-05-05,"17_35"
"23",23,"Z1010A0","建國快往北 辛亥信義",73.3202,7.7333336,219.5,0,121.53770600753,25.0229289599307,121.53806600958,25.0355689692847,2016-05-05,"17_35"
"24",24,"Z1010A1","建國快往北 和平信義",70.44193,11.866667,330.5,0,121.53770600753,25.0229289599307,121.53806600958,25.0355689692847,2016-05-05,"17_35"
"25",25,"Z1011A0","建國快往北 信義路上匝道",31.307692,11.6,54,0,121.537818032218,25.0344000079271,121.53806600958,25.0355689692847,2016-05-05,"17_35"
